User_Id,Email,Password,First_Name,Last_Name,Street_Address,City,State,Zipcode,Phone,Role
990,tbrown@weu.edu,password,Theresa,Brown,4035 GOLD ST,Nashville,TN,37201,231-555-5670,student
991,lbryant@weu.edu,password,Lincoln,Bryant,99-54 LANSING ST,Dover,DE,19901,570-555-6884,student
992,awood@weu.edu,password,Abigail,Wood,43-75 BELVEDERE ST,Ashland,NH,3217,294-555-9542,student
993,fgonzalez@weu.edu,password,Frank,Gonzalez,6552 HELEN ST,IL,Sp,60601,306-555-7364,student
994,dhill@weu.edu,password,Dennis,Hill,9121 RODRIGUEZ ST,Reno,NV,89501,310-555-6227,student
995,jparker@weu.edu,password,Jacqueline,Parker,28-96 UNITED NATIONS PLZ,Miami,FL,33124,403-555-9568,student
996,jlopez@weu.edu,password,Julian,Lopez,102-88 HILLCREST RD,Denver,CO,80201,456-555-9938,student
997,msimmons@weu.edu,password,Malay,Simmons,2668 DICKINSON ST,Portland,OR,97201,605-555-7931,student
998,speterson@weu.edu,password,Sasha,Peterson,3019 05TH AVE,Livingston,NJ,7039,372-555-4589,student
999,jbell@weu.edu,password,Jessica,Bell,63-72 SADOWA ST,Hazard,KY,41701,780-555-7551,student
1000,phall@weu.edu,password,Patricia,Hall,50-26 GAVIOTA WAY,Miami,FL,33124,611-555-7977,student
1001,cfoster@weu.edu,password,Christine,Foster,5703 GRACE ST,Orlando,FL,32801,121-555-3803,student
1002,mwilson@weu.edu,password,Megan,Wilson,110-82 SHELDON TER,none,no,0,298-555-6081,student
1003,dking@weu.edu,password,Deepa,King,100-11 ORANGE ALY,Pensacola,FL,32501,156-555-5922,student
1004,dking@weu.edu,password,Dennis,King,3638 NEWELL ST,Boston,MA,2101,754-555-2711,student
1005,jsanchez@weu.edu,password,Joan,Sanchez,80-29 SHELDON TER,Denver,CO,80201,432-555-4014,student
1006,dward@weu.edu,password,Doris,Ward,41-81 BROOKHAVEN LN,Duluth,MN,55801,267-555-4746,student
1007,pmitchell@weu.edu,password,Patricia,Mitchell,2713 GLENVIEW DR,Oxford,NC,27565,512-555-6380,student
1008,eevans@weu.edu,password,Emma,Evans,59 FITZGERALD AVE,Camden,SC,29020,186-555-3650,student
1009,agray@weu.edu,password,Albert,Gray,3870 TRUBY ST,"2,000,120,020",DC,20001,266-555-3520,student
1010,dmurphy@weu.edu,password,David,Murphy,61-82 GRENARD TER,Walhalla,ND,58282,574-555-9865,student
1011,amoore@weu.edu,password,Austin,Moore,11-72 CLIFFORD TER,Baltimore,MD,21201,600-555-8722,student
1012,aperry@weu.edu,password,Albert,Perry,7845 RIDGE LN,Lakes,MN,49734,743-555-2596,student
1013,rwright@weu.edu,password,Ruth,Wright,303 WORCESTER AVE,Killington,VT,5751,659-555-5204,student
1014,jgreen@weu.edu,password,Jose,Green,5211 CIELITO DR,Hartford,CT,6101,343-555-3288,student
1015,erobinson@weu.edu,password,Elizabeth,Robinson,19-33 22ND AVE,Altavista,VA,24517,536-555-9170,student
1016,nmiller@weu.edu,password,Nicholas,Miller,93-11 SAN MIGUEL ST,none,no,0,683-555-6683,student
1017,ghughes@weu.edu,password,Gregory,Hughes,19-65 RED ROCK WAY,Chicago,IL,60002,359-555-9222,student
1018,jphillips@weu.edu,password,Johnny,Phillips,8033 ARGONAUT AVE,Miami,FL,33124,673-555-5212,student
1019,lhughes@weu.edu,password,Linda,Hughes,47-80 EDIE RD,Los_Angeles,CA,90001,506-555-9386,student
1020,mtaylor@weu.edu,password,Marie,Taylor,613 QUEBEC AVE,Miami,FL,33124,790-555-3626,student
1021,hsimmons@weu.edu,password,Hannah,Simmons,5366 BROMLEY PL,Portland,OR,97201,503-555-2080,student
1022,phill@weu.edu,password,Percival,Hill,58-107 HARRIET ST,Tulsa,OK,74101,162-555-5137,student
1023,jtaylor@weu.edu,password,Joseph,Taylor,9342 OREILLY AVE,Baltimore,MD,21201,777-555-8304,student
1024,dmorris@weu.edu,password,Deepa,Morris,91-55 BOALT ST,Duluth,MN,55801,170-555-3766,student
1025,jwright@weu.edu,password,Justin,Wright,3184 WALLACE AVE,Ashland,NH,3217,743-555-9765,student
1026,pcooper@weu.edu,password,Peter,Cooper,16-94 PALOMA AVE,none,no,0,560-555-3504,student
1027,jcook@weu.edu,password,Justin,Cook,2099 12TH ST,Nashville,TN,37201,490-555-3219,student
1028,sstewart@weu.edu,password,Sean,Stewart,6262 RALEIGH ST,Los_Angeles,CA,90001,623-555-7211,student
1029,krobinson@weu.edu,password,Kathryn,Robinson,418 WHITFIELD CT,New_York,NY,10001,726-555-4515,student
1030,gyoung@weu.edu,password,Giovanni,Young,93-24 CHARLTON CT,Camden,SC,29020,243-555-5234,student
1031,ecox@weu.edu,password,Evelyn,Cox,51-46 HALLAM ST,Oxford,NC,27565,178-555-9654,student
1032,owalker@weu.edu,password,Olivia,Walker,48-95 HWY 1 NORTHBOUND,Dover,DE,19901,736-555-5859,student
1033,lbrooks@weu.edu,password,Logan,Brooks,6102 MANSELL ST,Des_Moines,IA,52801,491-555-9602,student
1034,tbrown@weu.edu,password,Theresa,Brown,4035 GOLD ST,Nashville,TN,37201,231-555-5670,student
1035,lbryant@weu.edu,password,Lincoln,Bryant,99-54 LANSING ST,Dover,DE,19901,570-555-6884,student
1036,awood@weu.edu,password,Abigail,Wood,43-75 BELVEDERE ST,Ashland,NH,3217,294-555-9542,student
1037,fgonzalez@weu.edu,password,Frank,Gonzalez,6552 HELEN ST,IL,Sp,60601,306-555-7364,student
1038,dhill@weu.edu,password,Dennis,Hill,9121 RODRIGUEZ ST,Reno,NV,89501,310-555-6227,student
1039,jparker@weu.edu,password,Jacqueline,Parker,28-96 UNITED NATIONS PLZ,Miami,FL,33124,403-555-9568,student
1040,jlopez@weu.edu,password,Julian,Lopez,102-88 HILLCREST RD,Denver,CO,80201,456-555-9938,student
1041,msimmons@weu.edu,password,Malay,Simmons,2668 DICKINSON ST,Portland,OR,97201,605-555-7931,student
1042,speterson@weu.edu,password,Sasha,Peterson,3019 05TH AVE,Livingston,NJ,7039,372-555-4589,student
1043,jbell@weu.edu,password,Jessica,Bell,63-72 SADOWA ST,Hazard,KY,41701,780-555-7551,student
1044,phall@weu.edu,password,Patricia,Hall,50-26 GAVIOTA WAY,Miami,FL,33124,611-555-7977,student
1045,cfoster@weu.edu,password,Christine,Foster,5703 GRACE ST,Orlando,FL,32801,121-555-3803,student
1046,mwilson@weu.edu,password,Megan,Wilson,110-82 SHELDON TER,none,no,0,298-555-6081,student
1047,dking@weu.edu,password,Deepa,King,100-11 ORANGE ALY,Pensacola,FL,32501,156-555-5922,student
1048,dking@weu.edu,password,Dennis,King,3638 NEWELL ST,Boston,MA,2101,754-555-2711,student
1049,jsanchez@weu.edu,password,Joan,Sanchez,80-29 SHELDON TER,Denver,CO,80201,432-555-4014,student
1050,dward@weu.edu,password,Doris,Ward,41-81 BROOKHAVEN LN,Duluth,MN,55801,267-555-4746,student
1051,pmitchell@weu.edu,password,Patricia,Mitchell,2713 GLENVIEW DR,Oxford,NC,27565,512-555-6380,student
1052,eevans@weu.edu,password,Emma,Evans,59 FITZGERALD AVE,Camden,SC,29020,186-555-3650,student
1053,agray@weu.edu,password,Albert,Gray,3870 TRUBY ST,"2,000,120,020",DC,20001,266-555-3520,student
1054,dmurphy@weu.edu,password,David,Murphy,61-82 GRENARD TER,Walhalla,ND,58282,574-555-9865,student
1055,amoore@weu.edu,password,Austin,Moore,11-72 CLIFFORD TER,Baltimore,MD,21201,600-555-8722,student
1056,aperry@weu.edu,password,Albert,Perry,7845 RIDGE LN,Lakes,MN,49734,743-555-2596,student
1057,rwright@weu.edu,password,Ruth,Wright,303 WORCESTER AVE,Killington,VT,5751,659-555-5204,student
1058,jgreen@weu.edu,password,Jose,Green,5211 CIELITO DR,Hartford,CT,6101,343-555-3288,student
1059,erobinson@weu.edu,password,Elizabeth,Robinson,19-33 22ND AVE,Altavista,VA,24517,536-555-9170,student
1060,nmiller@weu.edu,password,Nicholas,Miller,93-11 SAN MIGUEL ST,none,no,0,683-555-6683,student
1061,ghughes@weu.edu,password,Gregory,Hughes,19-65 RED ROCK WAY,Chicago,IL,60002,359-555-9222,student
1062,jphillips@weu.edu,password,Johnny,Phillips,8033 ARGONAUT AVE,Miami,FL,33124,673-555-5212,student
1063,lhughes@weu.edu,password,Linda,Hughes,47-80 EDIE RD,Los_Angeles,CA,90001,506-555-9386,student
1064,mtaylor@weu.edu,password,Marie,Taylor,613 QUEBEC AVE,Miami,FL,33124,790-555-3626,student
1065,hsimmons@weu.edu,password,Hannah,Simmons,5366 BROMLEY PL,Portland,OR,97201,503-555-2080,student
1066,phill@weu.edu,password,Percival,Hill,58-107 HARRIET ST,Tulsa,OK,74101,162-555-5137,student
1067,jtaylor@weu.edu,password,Joseph,Taylor,9342 OREILLY AVE,Baltimore,MD,21201,777-555-8304,student
1068,dmorris@weu.edu,password,Deepa,Morris,91-55 BOALT ST,Duluth,MN,55801,170-555-3766,student
1069,jwright@weu.edu,password,Justin,Wright,3184 WALLACE AVE,Ashland,NH,3217,743-555-9765,student
1070,pcooper@weu.edu,password,Peter,Cooper,16-94 PALOMA AVE,none,no,0,560-555-3504,student
1071,jcook@weu.edu,password,Justin,Cook,2099 12TH ST,Nashville,TN,37201,490-555-3219,student
1072,sstewart@weu.edu,password,Sean,Stewart,6262 RALEIGH ST,Los_Angeles,CA,90001,623-555-7211,student
1073,krobinson@weu.edu,password,Kathryn,Robinson,418 WHITFIELD CT,New_York,NY,10001,726-555-4515,student
1074,gyoung@weu.edu,password,Giovanni,Young,93-24 CHARLTON CT,Camden,SC,29020,243-555-5234,student
1075,ecox@weu.edu,password,Evelyn,Cox,51-46 HALLAM ST,Oxford,NC,27565,178-555-9654,student
1076,owalker@weu.edu,password,Olivia,Walker,48-95 HWY 1 NORTHBOUND,Dover,DE,19901,736-555-5859,student
1077,lbrooks@weu.edu,password,Logan,Brooks,6102 MANSELL ST,Des_Moines,IA,52801,491-555-9602,student
1078,tbrown@weu.edu,password,Theresa,Brown,4035 GOLD ST,Nashville,TN,37201,231-555-5670,student
1079,lbryant@weu.edu,password,Lincoln,Bryant,99-54 LANSING ST,Dover,DE,19901,570-555-6884,student
1080,awood@weu.edu,password,Abigail,Wood,43-75 BELVEDERE ST,Ashland,NH,3217,294-555-9542,student
1081,fgonzalez@weu.edu,password,Frank,Gonzalez,6552 HELEN ST,IL,Sp,60601,306-555-7364,student
1082,dhill@weu.edu,password,Dennis,Hill,9121 RODRIGUEZ ST,Reno,NV,89501,310-555-6227,student
1083,jparker@weu.edu,password,Jacqueline,Parker,28-96 UNITED NATIONS PLZ,Miami,FL,33124,403-555-9568,student
1084,jlopez@weu.edu,password,Julian,Lopez,102-88 HILLCREST RD,Denver,CO,80201,456-555-9938,student
1085,msimmons@weu.edu,password,Malay,Simmons,2668 DICKINSON ST,Portland,OR,97201,605-555-7931,student
1086,speterson@weu.edu,password,Sasha,Peterson,3019 05TH AVE,Livingston,NJ,7039,372-555-4589,student
1087,jbell@weu.edu,password,Jessica,Bell,63-72 SADOWA ST,Hazard,KY,41701,780-555-7551,student
1088,phall@weu.edu,password,Patricia,Hall,50-26 GAVIOTA WAY,Miami,FL,33124,611-555-7977,student
1089,cfoster@weu.edu,password,Christine,Foster,5703 GRACE ST,Orlando,FL,32801,121-555-3803,student
1090,mwilson@weu.edu,password,Megan,Wilson,110-82 SHELDON TER,none,no,0,298-555-6081,student
1091,dking@weu.edu,password,Deepa,King,100-11 ORANGE ALY,Pensacola,FL,32501,156-555-5922,student
1092,dking@weu.edu,password,Dennis,King,3638 NEWELL ST,Boston,MA,2101,754-555-2711,student
1093,jsanchez@weu.edu,password,Joan,Sanchez,80-29 SHELDON TER,Denver,CO,80201,432-555-4014,student
1094,dward@weu.edu,password,Doris,Ward,41-81 BROOKHAVEN LN,Duluth,MN,55801,267-555-4746,student
1095,pmitchell@weu.edu,password,Patricia,Mitchell,2713 GLENVIEW DR,Oxford,NC,27565,512-555-6380,student
1096,eevans@weu.edu,password,Emma,Evans,59 FITZGERALD AVE,Camden,SC,29020,186-555-3650,student
1097,agray@weu.edu,password,Albert,Gray,3870 TRUBY ST,"2,000,120,020",DC,20001,266-555-3520,student
1098,dmurphy@weu.edu,password,David,Murphy,61-82 GRENARD TER,Walhalla,ND,58282,574-555-9865,student
1099,amoore@weu.edu,password,Austin,Moore,11-72 CLIFFORD TER,Baltimore,MD,21201,600-555-8722,student
1100,aperry@weu.edu,password,Albert,Perry,7845 RIDGE LN,Lakes,MN,49734,743-555-2596,student
1101,rwright@weu.edu,password,Ruth,Wright,303 WORCESTER AVE,Killington,VT,5751,659-555-5204,student
1102,jgreen@weu.edu,password,Jose,Green,5211 CIELITO DR,Hartford,CT,6101,343-555-3288,student
1103,erobinson@weu.edu,password,Elizabeth,Robinson,19-33 22ND AVE,Altavista,VA,24517,536-555-9170,student
1104,nmiller@weu.edu,password,Nicholas,Miller,93-11 SAN MIGUEL ST,none,no,0,683-555-6683,student
1105,ghughes@weu.edu,password,Gregory,Hughes,19-65 RED ROCK WAY,Chicago,IL,60002,359-555-9222,student
1106,jphillips@weu.edu,password,Johnny,Phillips,8033 ARGONAUT AVE,Miami,FL,33124,673-555-5212,student
1107,dprice@weu.edu,password,Deepa,Price,4218 I-80 E OFF RAMP,Pensacola,FL,32501,605-555-7726,student
1108,twalker@weu.edu,password,Teresa,Walker,72-31 BURRITT ST,Cleveland,OH,44101,764-555-3358,student
1109,rjackson@weu.edu,password,Rachel,Jackson,14-108 EVERSON ST,Kansas_City,KS,50301,337-555-8765,student
1110,croberts@weu.edu,password,Caitlin,Roberts,90 NORTH POINT ST,Davenport,IA,0,631-555-4676,student
1111,cjames@weu.edu,password,Caitlin,James,97-57 18TH AVE,Oxford,NC,27565,454-555-6206,student
1112,lrivera@weu.edu,password,Lincoln,Rivera,57-54 LANGDON CT,Beverly_Hills,CA,90209,644-555-8938,student
1113,bwood@weu.edu,password,Barbara,Wood,72-23 MOUNT VERNON AVE,Walhalla,ND,58282,197-555-2129,student
1114,jjackson@weu.edu,password,Jonathan,Jackson,100-43 MARVIEW WAY,Biloxi,MS,39530,548-555-9701,student
1115,cjackson@weu.edu,password,Christine,Jackson,82-58 COMMONWEALTH AVE,Hastings,NE,68901,573-555-8395,student
1116,hhall@weu.edu,password,Heather,Hall,80-106 BIGLER AVE,Bellevue,WA,98004,259-555-7335,student
1117,mjones@weu.edu,password,Mary,Jones,8516 FARALLONES ST,Livingston,NJ,7039,709-555-8890,student
1118,lclark@weu.edu,password,Lauren,Clark,2485 CLARKE ST,Miami,FL,33124,759-555-4452,student
1119,jrodriguez@weu.edu,password,Jane,Rodriguez,88-49 MARIPOSA ST,Anchorage,AK,99501,405-555-6854,student
1120,asmith@weu.edu,password,Alice,Smith,3361 ESPANOLA ST,Little_Rock,AR,72201,220-555-9844,student
1121,njames@weu.edu,password,Natalie,James,2156 GELLERT DR,Wichita,KS,67201,120-555-2506,student
1122,rperry@weu.edu,password,Russell,Perry,8569 OSHAUGHNESSY BLVD,Denver,CO,80201,229-555-4540,student
1123,atorres@weu.edu,password,Angelo,Torres,6202 LA AVANZADA,Huntsville,AL,35801,342-555-3529,student
1124,dwalker@weu.edu,password,Danielle,Walker,105 KEITH ST,Oxford,NC,27565,206-555-5521,student
1125,bphillips@weu.edu,password,Brian,Phillips,37-86 KEY AVE,Davenport,IA,0,434-555-7104,student
1126,dwashington@weu.edu,password,Dennis,Washington,34-60 JESSIE WEST ST,Coldwater,MI,49036,773-555-8172,student
1127,mmartin@weu.edu,password,Malay,Martin,74-53 BRADY ST,Beverly_Hills,CA,90209,201-555-9028,student
1128,ngreen@weu.edu,password,Noah,Green,54-75 ALERT ALY,Walhalla,ND,58282,479-555-2542,student
1129,aedwards@weu.edu,password,Ashley,Edwards,5905 DUNSHEE ST,Camden,SC,29020,631-555-4261,student
1130,alee@weu.edu,password,Ashley,Lee,65-35 TREAT AVE,Phoenix,AZ,85001,766-555-6131,student
1131,tbrooks@weu.edu,password,Taylor,Brooks,27-83 MANZANITA AVE,New_York,NY,10001,172-555-5713,student
1132,sjenkins@weu.edu,password,Stephanie,Jenkins,6446 INGLESIDE PATH,St._Louis,MO,63101,205-555-3539,student
1133,alewis@weu.edu,password,Alice,Lewis,70-68 CODMAN PL,Miami,FL,33124,142-555-2091,student
1134,agreen@weu.edu,password,Anthony,Green,8545 FRIENDSHIP CT,Logan,UT,84321,225-555-2343,student
1135,lroberts@weu.edu,password,Larry,Roberts,17-56 FREEMAN CT,Walhalla,ND,58282,795-555-4581,student
1136,galexander@weu.edu,password,Gloria,Alexander,104-32 MANOR DR,none,no,0,762-555-2030,student
1137,dross@weu.edu,password,Diane,Ross,7309 HWY 101 TO HWY 1 RAMP,Ashland,NH,3217,590-555-4692,student
1138,rrobinson@weu.edu,password,Roger,Robinson,3083 PERIMETER PATH,Des_Moines,IA,52801,552-555-3325,student
1139,mroberts@weu.edu,password,Madison,Roberts,84-84 THOR AVE,Huntsville,AL,35801,284-555-7711,student
1140,sbrooks@weu.edu,password,Samuel,Brooks,8327 AMADOR ST,Pittsburgh,PA,15201,334-555-8282,student
1141,bross@weu.edu,password,Bruce,Ross,18-61 GOULD ST,IL,Sp,60601,572-555-7010,student
1142,kperry@weu.edu,password,Kimberly,Perry,26-15 COOPER ALY,Beaver,WV,25813,386-555-8502,student
1143,wward@weu.edu,password,William,Ward,9351 COLLEEN WAY,Baltimore,MD,21201,238-555-2731,student
1144,fjenkins@weu.edu,password,Frank,Jenkins,62-91 CORDELIA ST,none,no,0,614-555-4802,student
1145,lbennett@weu.edu,password,Louis,Bennett,40-97 VALLEY ST,none,no,0,126-555-2882,student
1146,rflores@weu.edu,password,Rachel,Flores,74-26 SWEENY ST,Chicago,IL,60002,687-555-8561,student
1147,mmartin@weu.edu,password,Maria,Martin,721 INGALLS ST,Lakes,MN,49734,350-555-2751,student
1148,ejackson@weu.edu,password,Elizabeth,Jackson,6537 ROUSSEAU ST,Miami,FL,33124,339-555-2318,student
1149,mrussell@weu.edu,password,Mark,Russell,734 YALE ST,Davenport,IA,0,174-555-8120,student
1150,smartinez@weu.edu,password,Stephen,Martinez,8846 24TH ST,Aberdeen,SD,57402,257-555-8253,student
1151,gwood@weu.edu,password,Grace,Wood,3674 SAN JUAN AVE,Biloxi,MS,39530,122-555-9447,student
1152,bwood@weu.edu,password,Barbara,Wood,72-23 MOUNT VERNON AVE,Walhalla,ND,58282,197-555-2129,student
1153,jjackson@weu.edu,password,Jonathan,Jackson,100-43 MARVIEW WAY,Biloxi,MS,39530,548-555-9701,student
1154,cjackson@weu.edu,password,Christine,Jackson,82-58 COMMONWEALTH AVE,Hastings,NE,68901,573-555-8395,student
1155,hhall@weu.edu,password,Heather,Hall,80-106 BIGLER AVE,Bellevue,WA,98004,259-555-7335,student
1156,mjones@weu.edu,password,Mary,Jones,8516 FARALLONES ST,Livingston,NJ,7039,709-555-8890,student
1157,lclark@weu.edu,password,Lauren,Clark,2485 CLARKE ST,Miami,FL,33124,759-555-4452,student
1158,jrodriguez@weu.edu,password,Jane,Rodriguez,88-49 MARIPOSA ST,Anchorage,AK,99501,405-555-6854,student
1159,asmith@weu.edu,password,Alice,Smith,3361 ESPANOLA ST,Little_Rock,AR,72201,220-555-9844,student
1160,njames@weu.edu,password,Natalie,James,2156 GELLERT DR,Wichita,KS,67201,120-555-2506,student
1161,rperry@weu.edu,password,Russell,Perry,8569 OSHAUGHNESSY BLVD,Denver,CO,80201,229-555-4540,student
1162,atorres@weu.edu,password,Angelo,Torres,6202 LA AVANZADA,Huntsville,AL,35801,342-555-3529,student
1163,dwalker@weu.edu,password,Danielle,Walker,105 KEITH ST,Oxford,NC,27565,206-555-5521,student
1164,bphillips@weu.edu,password,Brian,Phillips,37-86 KEY AVE,Davenport,IA,0,434-555-7104,student
1165,dwashington@weu.edu,password,Dennis,Washington,34-60 JESSIE WEST ST,Coldwater,MI,49036,773-555-8172,student
1166,mmartin@weu.edu,password,Malay,Martin,74-53 BRADY ST,Beverly_Hills,CA,90209,201-555-9028,student
1167,ngreen@weu.edu,password,Noah,Green,54-75 ALERT ALY,Walhalla,ND,58282,479-555-2542,student
1168,aedwards@weu.edu,password,Ashley,Edwards,5905 DUNSHEE ST,Camden,SC,29020,631-555-4261,student
1169,alee@weu.edu,password,Ashley,Lee,65-35 TREAT AVE,Phoenix,AZ,85001,766-555-6131,student
1170,tbrooks@weu.edu,password,Taylor,Brooks,27-83 MANZANITA AVE,New_York,NY,10001,172-555-5713,student
1171,sjenkins@weu.edu,password,Stephanie,Jenkins,6446 INGLESIDE PATH,St._Louis,MO,63101,205-555-3539,student
1172,alewis@weu.edu,password,Alice,Lewis,70-68 CODMAN PL,Miami,FL,33124,142-555-2091,student
1173,agreen@weu.edu,password,Anthony,Green,8545 FRIENDSHIP CT,Logan,UT,84321,225-555-2343,student
1174,lroberts@weu.edu,password,Larry,Roberts,17-56 FREEMAN CT,Walhalla,ND,58282,795-555-4581,student
1175,galexander@weu.edu,password,Gloria,Alexander,104-32 MANOR DR,none,no,0,762-555-2030,student
1176,dross@weu.edu,password,Diane,Ross,7309 HWY 101 TO HWY 1 RAMP,Ashland,NH,3217,590-555-4692,student
1177,rrobinson@weu.edu,password,Roger,Robinson,3083 PERIMETER PATH,Des_Moines,IA,52801,552-555-3325,student
1178,mroberts@weu.edu,password,Madison,Roberts,84-84 THOR AVE,Huntsville,AL,35801,284-555-7711,student
1179,sbrooks@weu.edu,password,Samuel,Brooks,8327 AMADOR ST,Pittsburgh,PA,15201,334-555-8282,student
1180,bross@weu.edu,password,Bruce,Ross,18-61 GOULD ST,IL,Sp,60601,572-555-7010,student
1181,kperry@weu.edu,password,Kimberly,Perry,26-15 COOPER ALY,Beaver,WV,25813,386-555-8502,student
1182,wward@weu.edu,password,William,Ward,9351 COLLEEN WAY,Baltimore,MD,21201,238-555-2731,student
1183,fjenkins@weu.edu,password,Frank,Jenkins,62-91 CORDELIA ST,none,no,0,614-555-4802,student
1184,lbennett@weu.edu,password,Louis,Bennett,40-97 VALLEY ST,none,no,0,126-555-2882,student
1185,rflores@weu.edu,password,Rachel,Flores,74-26 SWEENY ST,Chicago,IL,60002,687-555-8561,student
1186,mmartin@weu.edu,password,Maria,Martin,721 INGALLS ST,Lakes,MN,49734,350-555-2751,student
1187,ejackson@weu.edu,password,Elizabeth,Jackson,6537 ROUSSEAU ST,Miami,FL,33124,339-555-2318,student
1188,mrussell@weu.edu,password,Mark,Russell,734 YALE ST,Davenport,IA,0,174-555-8120,student
1189,smartinez@weu.edu,password,Stephen,Martinez,8846 24TH ST,Aberdeen,SD,57402,257-555-8253,student
1190,gwood@weu.edu,password,Grace,Wood,3674 SAN JUAN AVE,Biloxi,MS,39530,122-555-9447,student
1191,sprice@weu.edu,password,Siufang,Price,1266 RANDALL ST,Walhalla,ND,58282,487-555-2764,student
1192,kwood@weu.edu,password,Karen,Wood,6748 LOBOS ST,Duluth,MN,55801,439-555-9992,student
1193,jramirez@weu.edu,password,Joyce,Ramirez,42-96 PENNINGTON ST,Denver,CO,80201,328-555-5353,student
1194,scooper@weu.edu,password,Soircia,Cooper,6456 CLEO RAND AVE,Portland,OR,97201,609-555-6490,student
1195,pmorgan@weu.edu,password,Pamela,Morgan,3960 INDIA ST,Beaver,WV,25813,451-555-6358,student
1196,jthompson@weu.edu,password,Jessica,Thompson,7932 ADMIRAL AVE,Boston,MA,2101,360-555-2512,student
1197,rgonzales@weu.edu,password,Roy,Gonzales,88-63 STEUBEN ST,Little_Rock,AR,72201,266-555-2509,student
1198,bwood@weu.edu,password,Barbara,Wood,72-23 MOUNT VERNON AVE,Walhalla,ND,58282,197-555-2129,student
1199,jjackson@weu.edu,password,Jonathan,Jackson,100-43 MARVIEW WAY,Biloxi,MS,39530,548-555-9701,student
1200,cjackson@weu.edu,password,Christine,Jackson,82-58 COMMONWEALTH AVE,Hastings,NE,68901,573-555-8395,student
1201,hhall@weu.edu,password,Heather,Hall,80-106 BIGLER AVE,Bellevue,WA,98004,259-555-7335,student
1202,mjones@weu.edu,password,Mary,Jones,8516 FARALLONES ST,Livingston,NJ,7039,709-555-8890,student
1203,lclark@weu.edu,password,Lauren,Clark,2485 CLARKE ST,Miami,FL,33124,759-555-4452,student
1204,jrodriguez@weu.edu,password,Jane,Rodriguez,88-49 MARIPOSA ST,Anchorage,AK,99501,405-555-6854,student
1205,asmith@weu.edu,password,Alice,Smith,3361 ESPANOLA ST,Little_Rock,AR,72201,220-555-9844,student
1206,njames@weu.edu,password,Natalie,James,2156 GELLERT DR,Wichita,KS,67201,120-555-2506,student
1207,rperry@weu.edu,password,Russell,Perry,8569 OSHAUGHNESSY BLVD,Denver,CO,80201,229-555-4540,student
1208,atorres@weu.edu,password,Angelo,Torres,6202 LA AVANZADA,Huntsville,AL,35801,342-555-3529,student
1209,dwalker@weu.edu,password,Danielle,Walker,105 KEITH ST,Oxford,NC,27565,206-555-5521,student
1210,bphillips@weu.edu,password,Brian,Phillips,37-86 KEY AVE,Davenport,IA,0,434-555-7104,student
1211,dwashington@weu.edu,password,Dennis,Washington,34-60 JESSIE WEST ST,Coldwater,MI,49036,773-555-8172,student
1212,mmartin@weu.edu,password,Malay,Martin,74-53 BRADY ST,Beverly_Hills,CA,90209,201-555-9028,student
1213,ngreen@weu.edu,password,Noah,Green,54-75 ALERT ALY,Walhalla,ND,58282,479-555-2542,student
1214,aedwards@weu.edu,password,Ashley,Edwards,5905 DUNSHEE ST,Camden,SC,29020,631-555-4261,student
1215,alee@weu.edu,password,Ashley,Lee,65-35 TREAT AVE,Phoenix,AZ,85001,766-555-6131,student
1216,tbrooks@weu.edu,password,Taylor,Brooks,27-83 MANZANITA AVE,New_York,NY,10001,172-555-5713,student
1217,sjenkins@weu.edu,password,Stephanie,Jenkins,6446 INGLESIDE PATH,St._Louis,MO,63101,205-555-3539,student
1218,alewis@weu.edu,password,Alice,Lewis,70-68 CODMAN PL,Miami,FL,33124,142-555-2091,student
1219,agreen@weu.edu,password,Anthony,Green,8545 FRIENDSHIP CT,Logan,UT,84321,225-555-2343,student
1220,lroberts@weu.edu,password,Larry,Roberts,17-56 FREEMAN CT,Walhalla,ND,58282,795-555-4581,student
1221,galexander@weu.edu,password,Gloria,Alexander,104-32 MANOR DR,none,no,0,762-555-2030,student
1222,dross@weu.edu,password,Diane,Ross,7309 HWY 101 TO HWY 1 RAMP,Ashland,NH,3217,590-555-4692,student
1223,rrobinson@weu.edu,password,Roger,Robinson,3083 PERIMETER PATH,Des_Moines,IA,52801,552-555-3325,student
1224,mroberts@weu.edu,password,Madison,Roberts,84-84 THOR AVE,Huntsville,AL,35801,284-555-7711,student
1225,sbrooks@weu.edu,password,Samuel,Brooks,8327 AMADOR ST,Pittsburgh,PA,15201,334-555-8282,student
1226,bross@weu.edu,password,Bruce,Ross,18-61 GOULD ST,IL,Sp,60601,572-555-7010,student
1227,kperry@weu.edu,password,Kimberly,Perry,26-15 COOPER ALY,Beaver,WV,25813,386-555-8502,student
1228,wward@weu.edu,password,William,Ward,9351 COLLEEN WAY,Baltimore,MD,21201,238-555-2731,student
1229,fjenkins@weu.edu,password,Frank,Jenkins,62-91 CORDELIA ST,none,no,0,614-555-4802,student
1230,lbennett@weu.edu,password,Louis,Bennett,40-97 VALLEY ST,none,no,0,126-555-2882,student
1231,rflores@weu.edu,password,Rachel,Flores,74-26 SWEENY ST,Chicago,IL,60002,687-555-8561,student
1232,mmartin@weu.edu,password,Maria,Martin,721 INGALLS ST,Lakes,MN,49734,350-555-2751,student
1233,ejackson@weu.edu,password,Elizabeth,Jackson,6537 ROUSSEAU ST,Miami,FL,33124,339-555-2318,student
